odai_type,odai,response,score
image,「ビールの祭典、オクトーバーフェスト」,昨日一緒に入った同期のバイトが実力の差を見せつけてくる,2.7995516765016575
image,「悲しみと愛を抱きしめる二人の子供たち」,これからはバイデンの時代だね,2.6868364282230046
image,「朝食は楽しい時間ですね。」,「ねえムーミン♪」「食事中に話しかけるな」,2.8586797092071783
image,「あれ？サザエさんのスポンサー変わった？どうしてそう思った？」,公式がYouTubeで配信,2.441500139412554
image,「猫のような顔で、何かを叫んでいる猫。」,あ〜ら奥様綺麗になさってどこにお出かけ〜?,3.5274235076236664
image,「音楽の力で、世界をつなぐ。」,それな!,2.7995516765016575
image,この寿司屋スパイは、なぜそう思ったのか、興味深いですね。何か特別な理由があったのでしょうか？,いいネタを仕入れたとか言ってる,4.0
image,「異音モールにありがちなこと」,どの階でも犬が鳴いてる,2.520480783476038
image,「この写真は、アメリカの政治家が地面に膝をついて祈る姿を捉えています。これは、彼が宗教的な信仰を持つことを示唆しています。」,謝罪会見体験VR,4.0
image,「魔王が大魔王になるにはどうすればいい？」,あそこでトリプルアクセルを成功してたらなれてた。,2.441500139412554
image,「一緒に寝る時、愛犬はいつも私の心を奪います。」,この子は私の子です!何よ今更、のこのこ出て来やがって!,2.7285251974529725
image,「星のカービィ」の漫画の一部です。キャラクターが「星のカービィ」という言葉を言っている場面です。,はい、パー。僕の勝ち,3.177509005843906
image,「このアニメキャラクターは、私が夢中で描くべき人物です。」,ナイスひょっこり,2.765817072286489
image,「バスケットボールの試合中、彼女は集中してボールを持って走っています。」,敵を華麗にかわしてシュートしようと思ったらゴールが無かった。,2.765817072286489
image,「アーメンとラーメンの違いは何ですか？」,プロテスタントはアーメン インスタントはラーメン,2.9321727170334553
image,「彼女にフラれました」,彼女いたんです,2.6868364282230046
image,「楽しみになってきた!!」,留年するかも!,2.520480783476038
image,「試合の終わりを待つ、最後の一歩。」,三塁に走ってた,2.6395735997430174
image,「弓矢を武器に使うキャラ あるある」,別に、アレを倒してしまっても構わんのだろう?,2.765817072286489
image,「海の向こうに、新たな冒険が始まる。」,オネショ3秒前の夢,2.9929983330757075
image,「空飛ぶパンダが大喜び！」,運搬マン,2.765817072286489
image,「神様、あなたが私たちを守ってください。」,法王のことは嫌いになっても、バチカンのことは嫌いにならないでください!!,4.0
image,「昔話に松崎しげるを登場させて変な感じにしてください」,おじいさんは山で限りない喜びを、おばあさんは川でこの胸のトキメキを感じていました。,4.0
image,雪の中、白い猫が静かに立っています。,昨日助けて頂いた雪見大福です,2.9738614862634227
image,"1. 伝統的な日本の武者
2. 狼の姿をしたキャラクター
3. 鳥のような姿をしたキャラクター
4. 猿のような姿をしたキャラクター",確かにお婆さんにもらったきびだんごは3つだったはず...この中に俺たちの敵がいる!,2.6395735997430174
image,「ハロウィンの装飾が可愛らしくて、友達と過ごす時間も楽しいですね。」,記念レントゲン写真,2.6395735997430174
image,この彫刻は、瞑想または祈りの姿勢をとっている人物を表現しています。背景には赤いレンガの壁があり、シンプルな構造の建物が見えます。彫刻は白く、細部まで丁寧に作られています。,チョ・マッテ・ウタナイ...・ウッッ(1603〜1675),3.0756852460536646
image,「水浴びを楽しんでるね！」,浮きにアタリが...,2.765817072286489
image,「北京五輪 感動シーンベスト3」,気/ち悪い,2.7285251974529725
image,「国名を少し変えて面白くしろ」,冷中華人民共和国,3.4283329308915635
image,「放送コードぎりぎりOKの競走馬の名前を教えてください」,春売らら,2.441500139412554
image,アンチによく言われる事,ちっぱい,2.9321727170334553
image,このマスクは、日本の伝統的な「鬼面」を模しています。鬼面は、日本の祭りや演劇において、悪魔や怪奇現象を表現するために使用される重要な道具です。このマスクは、その独特の表情と色彩で、日本の文化や伝統を象徴しています。,森泉,2.6395735997430174
image,「イエス・キリストが十字架から降りて、人々に復活を告げている様子」,豪鬼出せる奴が来た,2.8586797092071783
image,「ゾウが水を噴水していますのでご注意ください。」,煽る,2.441500139412554
image,「生足魅惑のマーメイド」みたいな事言ってください。,タコ足イカ足差は2本,2.441500139412554
image,「子供たちの元気な姿がとても印象的です。」,やばい!あっちの組の人だったか!!,2.6395735997430174
image,「えっ、この子はどのくらいの高さですか？」,24キログラム,2.7285251974529725
image,「この瞬間、彼の心はどこに向かっているのか？」,いいかい、もう一度言う。私はチョコボールではない。わかったね?,2.6395735997430174
image,「北朝鮮の指導者、金正恩氏が、何かを示すように親指を立てています。」,あれ?ミサイルの上に吉田沙保里乗ってない?(諦め),3.807987843570544
